,date,site,transect,segment,plant,total_flowers,notes
2608,7/5/21,Ohio Pass High,T2,1,Collomia linearis,5,
2609,7/5/21,Ohio Pass High,T3,1,Ligusticum porteri,1,
2610,7/5/21,Ohio Pass High,T3,1,Delphinium nuttallianum,9,
2611,7/5/21,Ohio Pass High,T3,1,Lathyrus leucanthus,21,
2612,7/5/21,Ohio Pass High,T3,1,Collomia linearis,6,
2613,7/5/21,Ohio Pass High,T3,2,Senecio crassulus,10,
2614,7/5/21,Ohio Pass High,T3,2,Lathyrus leucanthus,4,
2615,7/5/21,Ohio Pass High,T3,2,Ligusticum porteri,1,
2616,7/5/21,Ohio Pass High,T3,2,Delphinium nuttallianum,3,
2617,7/5/21,Ohio Pass High,T3,2,Potentilla pulcherrima,1,
2618,7/5/21,Ohio Pass High,T3,2,Collomia linearis,2,
2619,7/5/21,Ohio Pass High,T3,3,Corydalis caseana,30,
2620,7/5/21,Ohio Pass High,T3,3,Ligusticum porteri,5,
2621,7/5/21,Ohio Pass High,T3,3,Lathyrus leucanthus,15,
2622,7/5/21,Ohio Pass High,T3,3,Potentilla pulcherrima,6,
2623,7/5/21,Ohio Pass High,T3,3,Vicia americana,7,
2624,7/5/21,Ohio Pass High,T3,3,Senecio crassulus,2,
2625,7/5/21,Ohio Pass High,T3,4,Potentilla pulcherrima,3,
2626,7/5/21,Ohio Pass High,T3,4,Lathyrus leucanthus,11,
2627,7/5/21,Ohio Pass High,T3,5,Achillea millefolium,2,
2628,7/5/21,Ohio Pass High,T3,5,Lathyrus leucanthus,42,
2629,7/5/21,Ohio Pass High,T3,5,Delphinium nuttallianum,1,
2630,7/5/21,Ohio Pass High,T3,5,Castilleja sulphurea,3,
2631,7/5/21,Ohio Pass High,T3,5,Osmorhiza occidentalis,2,
2632,7/7/21,Virginia Basin,T2,1,Ligusticum porteri,5,
2633,7/7/21,Virginia Basin,T2,1,Pseudocymopterus montanus,2,
2634,7/7/21,Virginia Basin,T2,1,Potentilla pulcherrima,24,
2635,7/7/21,Virginia Basin,T2,1,Linum lewisii,2,
2636,7/7/21,Virginia Basin,T2,1,Lathyrus leucanthus,11,
2637,7/7/21,Virginia Basin,T2,1,Senecio crassulus,2,
2638,7/7/21,Virginia Basin,T2,1,Castilleja sulphurea,3,
2639,7/7/21,Virginia Basin,T2,2,Linum lewisii,8,
2640,7/7/21,Virginia Basin,T2,2,Senecio crassulus,10,
2641,7/7/21,Virginia Basin,T2,2,Ligusticum porteri,2,
2642,7/7/21,Virginia Basin,T2,2,Potentilla pulcherrima,5,
2643,7/7/21,Virginia Basin,T2,3,Lathyrus leucanthus,5,
2644,7/7/21,Virginia Basin,T2,3,Senecio crassulus,14,
2645,7/7/21,Virginia Basin,T2,3,Potentilla pulcherrima,6,
2646,7/7/21,Virginia Basin,T2,3,Ligusticum porteri,1,
2647,7/7/21,Virginia Basin,T2,4,Lathyrus leucanthus,8,
2648,7/7/21,Virginia Basin,T2,4,Senecio crassulus,3,
2649,7/7/21,Virginia Basin,T2,4,Potentilla pulcherrima,3,
2650,7/7/21,Virginia Basin,T2,4,Pseudocymopterus montanus,2,
2651,7/7/21,Virginia Basin,T2,4,Achillea millefolium,2,
2652,7/7/21,Virginia Basin,T2,5,Ligusticum porteri,4,
2653,7/7/21,Virginia Basin,T2,5,Potentilla pulcherrima,14,
2654,7/7/21,Virginia Basin,T2,5,Fragaria virginiana,1,
2655,7/7/21,Virginia Basin,T2,5,Lathyrus leucanthus,2,
2656,7/7/21,Virginia Basin,T1,5,Pseudocymopterus montanus,2,
2657,7/7/21,Virginia Basin,T1,5,Potentilla pulcherrima,3,
2658,7/7/21,Virginia Basin,T1,5,Linum lewisii,17,
2659,7/7/21,Virginia Basin,T1,5,Senecio crassulus,4,
2660,7/7/21,Virginia Basin,T1,4,Potentilla pulcherrima,2,
2661,7/7/21,Virginia Basin,T1,4,Senecio crassulus,5,
2662,7/7/21,Virginia Basin,T1,4,Fragaria virginiana,1,
2663,7/7/21,Virginia Basin,T1,4,Lathyrus leucanthus,6,
2664,7/7/21,Virginia Basin,T1,4,Linum lewisii,10,
2665,7/7/21,Virginia Basin,T1,3,Ligusticum porteri,6,
2666,7/7/21,Virginia Basin,T1,3,Linum lewisii,9,
2667,7/7/21,Virginia Basin,T1,3,Senecio crassulus,11,
2668,7/7/21,Virginia Basin,T1,3,Potentilla pulcherrima,4,
2669,7/7/21,Virginia Basin,T1,3,Pseudocymopterus montanus,1,
2670,7/7/21,Virginia Basin,T1,3,Fragaria virginiana,1,
2671,7/7/21,Virginia Basin,T1,3,Draba aurea,2,
2672,7/7/21,Virginia Basin,T1,2,Linum lewisii,8,
2673,7/7/21,Virginia Basin,T1,2,Fragaria virginiana,1,
2674,7/7/21,Virginia Basin,T1,2,Lathyrus leucanthus,1,
2675,7/7/21,Virginia Basin,T1,2,Draba aurea,3,
2676,7/7/21,Virginia Basin,T1,2,Ligusticum porteri,3,
2677,7/7/21,Virginia Basin,T1,2,Castilleja sulphurea,18,
2678,7/7/21,Virginia Basin,T1,2,Potentilla pulcherrima,28,
2679,7/7/21,Virginia Basin,T1,1,Lathyrus leucanthus,4,
2680,7/7/21,Virginia Basin,T1,1,Senecio crassulus,3,
2681,7/7/21,Virginia Basin,T1,1,Potentilla pulcherrima,4,
2682,7/7/21,Virginia Basin,T1,1,Linum lewisii,3,
2683,7/7/21,Virginia Basin,T1,1,Castilleja sulphurea,8,
2684,7/7/21,Virginia Basin,T3,5,Potentilla pulcherrima,2,
2685,7/7/21,Virginia Basin,T3,5,Senecio crassulus,5,
2686,7/7/21,Virginia Basin,T3,5,Draba aurea,5,
2687,7/7/21,Virginia Basin,T3,5,Ligusticum porteri,1,
2688,7/7/21,Virginia Basin,T3,4,Senecio crassulus,5,
2689,7/7/21,Virginia Basin,T3,4,Potentilla pulcherrima,8,
2690,7/7/21,Virginia Basin,T3,4,Helianthella quinquenervis,1,
2691,7/7/21,Virginia Basin,T3,3,Helianthella quinquenervis,1,
2692,7/7/21,Virginia Basin,T3,3,Potentilla pulcherrima,5,
2693,7/7/21,Virginia Basin,T3,3,Senecio crassulus,1,
2694,7/7/21,Virginia Basin,T3,3,Fragaria virginiana,1,
2695,7/7/21,Virginia Basin,T3,2,Senecio crassulus,6,
2696,7/7/21,Virginia Basin,T3,2,Potentilla pulcherrima,13,
2697,7/7/21,Virginia Basin,T3,2,Achillea millefolium,6,
2698,7/7/21,Virginia Basin,T3,2,Draba aurea,7,
2699,7/7/21,Virginia Basin,T3,2,Ligusticum porteri,4,
2700,7/7/21,Virginia Basin,T3,1,Achillea millefolium,3,
2701,7/7/21,Virginia Basin,T3,1,Senecio crassulus,10,
2702,7/7/21,Virginia Basin,T3,1,Potentilla pulcherrima,5,
2703,7/9/21,Pfeiler,T1,1,Potentilla pulcherrima,48,
2704,7/9/21,Pfeiler,T1,1,Senecio crassulus,41,
2705,7/9/21,Pfeiler,T1,1,Ipomopsis aggregata,12,
2706,7/9/21,Pfeiler,T1,1,Hymenoxys hoopesii,5,
2707,7/9/21,Pfeiler,T1,2,Hymenoxys hoopesii,5,
2708,7/9/21,Pfeiler,T1,2,Linum lewisii,8,
2709,7/9/21,Pfeiler,T1,2,Potentilla pulcherrima,9,
2710,7/9/21,Pfeiler,T1,2,Senecio crassulus,16,
2711,7/9/21,Pfeiler,T1,2,Collomia linearis,1,
2712,7/9/21,Pfeiler,T1,2,Heliomeris multiflora,1,
2713,7/9/21,Pfeiler,T1,2,Lathyrus leucanthus,1,
2714,7/9/21,Pfeiler,T1,3,Hymenoxys hoopesii,5,
2715,7/9/21,Pfeiler,T1,3,Helianthella quinquenervis,6,
2716,7/9/21,Pfeiler,T1,3,Senecio crassulus,46,
2717,7/9/21,Pfeiler,T1,3,Potentilla pulcherrima,1,
2718,7/9/21,Pfeiler,T1,3,Collomia linearis,8,
2719,7/9/21,Pfeiler,T1,4,Hymenoxys hoopesii,4,
2720,7/9/21,Pfeiler,T1,4,Ligusticum porteri,13,
2721,7/9/21,Pfeiler,T1,4,Senecio crassulus,3,
2722,7/9/21,Pfeiler,T1,4,Potentilla pulcherrima,24,
2723,7/9/21,Pfeiler,T1,4,Collomia linearis,22,
2724,7/9/21,Pfeiler,T1,4,Erigeron speciosus,1,
2725,7/9/21,Pfeiler,T1,4,Ipomopsis aggregata,13,
2726,7/9/21,Pfeiler,T1,5,Helianthella quinquenervis,14,
2727,7/9/21,Pfeiler,T1,5,Potentilla pulcherrima,4,
2728,7/9/21,Pfeiler,T1,5,Senecio crassulus,4,
2729,7/9/21,Pfeiler,T1,5,Collomia linearis,7,
2730,7/9/21,Pfeiler,T2,5,Ligusticum porteri,9,
2731,7/9/21,Pfeiler,T2,5,Potentilla pulcherrima,49,
2732,7/9/21,Pfeiler,T2,5,Senecio crassulus,24,
2733,7/9/21,Pfeiler,T2,5,Linum lewisii,1,
2734,7/9/21,Pfeiler,T2,4,Linum lewisii,6,
2735,7/9/21,Pfeiler,T2,4,Ligusticum porteri,8,
2736,7/9/21,Pfeiler,T2,4,Potentilla pulcherrima,6,
2737,7/9/21,Pfeiler,T2,4,Lathyrus leucanthus,2,
2738,7/9/21,Pfeiler,T2,4,Helianthella quinquenervis,5,
2739,7/9/21,Pfeiler,T2,4,Senecio crassulus,3,
2740,7/9/21,Pfeiler,T2,4,Castilleja sulphurea,7,
2741,7/9/21,Pfeiler,T2,3,Ligusticum porteri,36,
2742,7/9/21,Pfeiler,T2,3,Hymenoxys hoopesii,4,
2743,7/9/21,Pfeiler,T2,3,Collomia linearis,3,
2744,7/9/21,Pfeiler,T2,3,Senecio crassulus,76,
2745,7/9/21,Pfeiler,T2,3,Lathyrus leucanthus,2,
2746,7/9/21,Pfeiler,T2,3,Linum lewisii,4,
2747,7/9/21,Pfeiler,T2,3,Ipomopsis aggregata,2,
2748,7/9/21,Pfeiler,T2,3,Potentilla pulcherrima,7,
2749,7/9/21,Pfeiler,T2,3,Castilleja sulphurea,9,
2750,7/9/21,Pfeiler,T2,2,Linum lewisii,16,
2751,7/9/21,Pfeiler,T2,2,Senecio crassulus,11,
2752,7/9/21,Pfeiler,T2,2,Potentilla pulcherrima,42,
2753,7/9/21,Pfeiler,T2,2,Ligusticum porteri,18,
2754,7/9/21,Pfeiler,T2,2,Hymenoxys hoopesii,2,
2755,7/9/21,Pfeiler,T2,2,Helianthella quinquenervis,2,
2756,7/9/21,Pfeiler,T2,2,Collomia linearis,20,
2757,7/9/21,Pfeiler,T2,1,Ligusticum porteri,25,
2758,7/9/21,Pfeiler,T2,1,Senecio crassulus,20,
2759,7/9/21,Pfeiler,T2,1,Linum lewisii,6,
2760,7/9/21,Pfeiler,T2,1,Potentilla pulcherrima,34,
2761,7/9/21,Pfeiler,T2,1,Helianthella quinquenervis,3,
2762,7/9/21,Pfeiler,T2,1,Collomia linearis,1,
2763,7/9/21,Pfeiler,T3,1,Ligusticum porteri,28,
2764,7/9/21,Pfeiler,T3,1,Helianthella quinquenervis,3,
2765,7/9/21,Pfeiler,T3,1,Potentilla pulcherrima,27,
2766,7/9/21,Pfeiler,T3,1,Collomia linearis,54,
2767,7/9/21,Pfeiler,T3,2,Ligusticum porteri,33,
2768,7/9/21,Pfeiler,T3,2,Hymenoxys hoopesii,4,
2769,7/9/21,Pfeiler,T3,2,Potentilla pulcherrima,24,
2770,7/9/21,Pfeiler,T3,2,Castilleja sulphurea,7,
2771,7/9/21,Pfeiler,T3,2,Helianthella quinquenervis,3,
2772,7/9/21,Pfeiler,T3,2,Collomia linearis,36,
2773,7/9/21,Pfeiler,T3,2,Lathyrus leucanthus,1,
2774,7/9/21,Pfeiler,T3,3,Senecio crassulus,63,
2775,7/9/21,Pfeiler,T3,3,Helianthella quinquenervis,6,
2776,7/9/21,Pfeiler,T3,3,Potentilla pulcherrima,15,
2777,7/9/21,Pfeiler,T3,3,Lathyrus leucanthus,1,
2778,7/9/21,Pfeiler,T3,3,Ligusticum porteri,19,
2779,7/9/21,Pfeiler,T3,3,Collomia linearis,7,
2780,7/9/21,Pfeiler,T3,4,Hymenoxys hoopesii,4,
2781,7/9/21,Pfeiler,T3,4,Senecio crassulus,67,
2782,7/9/21,Pfeiler,T3,4,Potentilla pulcherrima,43,
2783,7/9/21,Pfeiler,T3,4,Linum lewisii,5,
2784,7/9/21,Pfeiler,T3,4,Lathyrus leucanthus,3,
2785,7/9/21,Pfeiler,T3,4,Collomia linearis,2,
2786,7/9/21,Pfeiler,T3,5,Helianthella quinquenervis,4,
2787,7/9/21,Pfeiler,T3,5,Ligusticum porteri,4,
2788,7/9/21,Pfeiler,T3,5,Senecio crassulus,177,
2789,7/9/21,Pfeiler,T3,5,Potentilla pulcherrima,3,
2790,7/9/21,Pfeiler,T3,5,Linum lewisii,21,
2791,7/9/21,Pfeiler,T3,5,Collomia linearis,1,
2792,7/12/21,Ohio Pass High,T1,1,Castilleja sulphurea,24,
2793,7/12/21,Ohio Pass High,T1,1,Delphinium nuttallianum,3,
2794,7/12/21,Ohio Pass High,T1,1,Ligusticum porteri,30,
2795,7/12/21,Ohio Pass High,T1,1,Collomia linearis,25,
2796,7/12/21,Ohio Pass High,T1,1,Senecio crassulus,21,
2797,7/12/21,Ohio Pass High,T1,1,Potentilla pulcherrima,2,
2798,7/12/21,Ohio Pass High,T1,1,Vicia americana,4,
2799,7/12/21,Ohio Pass High,T1,2,Vicia americana,5,
2800,7/12/21,Ohio Pass High,T1,2,Senecio crassulus,18,
2801,7/12/21,Ohio Pass High,T1,2,Helianthella quinquenervis,8,
2802,7/12/21,Ohio Pass High,T1,2,Ligusticum porteri,4,
2803,7/12/21,Ohio Pass High,T1,2,Collomia linearis,14,
2804,7/12/21,Ohio Pass High,T1,2,Castilleja sulphurea,20,
2805,7/12/21,Ohio Pass High,T1,3,Ligusticum porteri,5,
2806,7/12/21,Ohio Pass High,T1,3,Potentilla pulcherrima,19,
2807,7/12/21,Ohio Pass High,T1,3,Collomia linearis,36,
2808,7/12/21,Ohio Pass High,T1,3,Vicia americana,1,
2809,7/12/21,Ohio Pass High,T1,4,Ligusticum porteri,4,
2810,7/12/21,Ohio Pass High,T1,4,Potentilla pulcherrima,17,
2811,7/12/21,Ohio Pass High,T1,4,Collomia linearis,26,
2812,7/12/21,Ohio Pass High,T1,5,Ligusticum porteri,19,
2813,7/12/21,Ohio Pass High,T1,5,Erigeron elatior,1,
2814,7/12/21,Ohio Pass High,T1,5,Potentilla pulcherrima,4,
2815,7/12/21,Ohio Pass High,T1,5,Helianthella quinquenervis,1,
2816,7/12/21,Ohio Pass High,T1,5,Castilleja sulphurea,6,
2817,7/12/21,Ohio Pass High,T1,5,Collomia linearis,3,
2818,7/12/21,Ohio Pass High,T2,5,Potentilla pulcherrima,19,
2819,7/12/21,Ohio Pass High,T2,5,Erigeron elatior,5,
2820,7/12/21,Ohio Pass High,T2,5,Castilleja sulphurea,2,
2821,7/12/21,Ohio Pass High,T2,5,Helianthella quinquenervis,7,
2822,7/12/21,Ohio Pass High,T2,5,Boechera stricta,2,
2823,7/12/21,Ohio Pass High,T2,5,Collomia linearis,4,
2824,7/12/21,Ohio Pass High,T2,4,Castilleja sulphurea,23,
2825,7/12/21,Ohio Pass High,T2,4,Potentilla pulcherrima,6,
2826,7/12/21,Ohio Pass High,T2,4,Helianthella quinquenervis,11,
2827,7/12/21,Ohio Pass High,T2,4,Collomia linearis,5,
2828,7/12/21,Ohio Pass High,T2,4,Ligusticum porteri,6,
2829,7/12/21,Ohio Pass High,T2,3,Collomia linearis,32,
2830,7/12/21,Ohio Pass High,T2,3,Senecio crassulus,35,
2831,7/12/21,Ohio Pass High,T2,3,Potentilla pulcherrima,33,
2832,7/12/21,Ohio Pass High,T2,3,Lathyrus leucanthus,1,
2833,7/12/21,Ohio Pass High,T2,2,Senecio crassulus,40,
2834,7/12/21,Ohio Pass High,T2,2,Helianthella quinquenervis,10,
2835,7/12/21,Ohio Pass High,T2,2,Ligusticum porteri,18,
2836,7/12/21,Ohio Pass High,T2,2,Potentilla pulcherrima,8,
2837,7/12/21,Ohio Pass High,T2,2,Collomia linearis,10,
2838,7/12/21,Ohio Pass High,T2,2,Lathyrus leucanthus,1,
2839,7/12/21,Ohio Pass High,T2,2,Castilleja sulphurea,4,
2840,7/12/21,Ohio Pass High,T2,1,Senecio crassulus,33,
2841,7/12/21,Ohio Pass High,T2,1,Ligusticum porteri,7,
2842,7/12/21,Ohio Pass High,T2,1,Collomia linearis,6,
2843,7/12/21,Ohio Pass High,T2,1,Delphinium nuttallianum,1,
2844,7/12/21,Ohio Pass High,T2,1,Castilleja sulphurea,13,
2845,7/12/21,Ohio Pass High,T3,1,Helianthella quinquenervis,12,
2846,7/12/21,Ohio Pass High,T3,1,Potentilla pulcherrima,5,
2847,7/12/21,Ohio Pass High,T3,1,Collomia linearis,3,
2848,7/12/21,Ohio Pass High,T3,1,Lathyrus leucanthus,1,
2849,7/12/21,Ohio Pass High,T3,1,Ligusticum porteri,2,
2850,7/12/21,Ohio Pass High,T3,1,Erigeron speciosus,1,
2851,7/12/21,Ohio Pass High,T3,2,Senecio crassulus,18,
2852,7/12/21,Ohio Pass High,T3,2,Boechera stricta,4,
2853,7/12/21,Ohio Pass High,T3,2,Collomia linearis,13,
2854,7/12/21,Ohio Pass High,T3,2,Ligusticum porteri,8,
2855,7/12/21,Ohio Pass High,T3,2,Helianthella quinquenervis,7,
2856,7/12/21,Ohio Pass High,T3,2,Lathyrus leucanthus,9,
2857,7/12/21,Ohio Pass High,T3,3,Lathyrus leucanthus,2,
2858,7/12/21,Ohio Pass High,T3,3,Erigeron elatior,3,
2859,7/12/21,Ohio Pass High,T3,3,Vicia americana,5,
2860,7/12/21,Ohio Pass High,T3,3,Potentilla pulcherrima,10,
2861,7/12/21,Ohio Pass High,T3,3,Senecio crassulus,10,
2862,7/12/21,Ohio Pass High,T3,3,Ligusticum porteri,16,
2863,7/12/21,Ohio Pass High,T3,4,Erigeron elatior,4,
2864,7/12/21,Ohio Pass High,T3,4,Potentilla pulcherrima,17,
2865,7/12/21,Ohio Pass High,T3,4,Collomia linearis,69,
2866,7/12/21,Ohio Pass High,T3,4,Helianthella quinquenervis,2,
2867,7/12/21,Ohio Pass High,T3,4,Castilleja sulphurea,3,
2868,7/12/21,Ohio Pass High,T3,5,Achillea millefolium,12,
2869,7/12/21,Ohio Pass High,T3,5,Castilleja sulphurea,1,
2870,7/12/21,Ohio Pass High,T3,5,Lathyrus leucanthus,5,
2871,7/12/21,Ohio Pass High,T3,5,Potentilla pulcherrima,12,
2872,7/12/21,Ohio Pass High,T3,5,Collomia linearis,38,
2873,7/15/21,Pfeiler,T1,1,Potentilla pulcherrima,20,
2874,7/15/21,Pfeiler,T1,1,Senecio crassulus,30,
2875,7/15/21,Pfeiler,T1,1,Ipomopsis aggregata,16,
2876,7/15/21,Pfeiler,T1,1,Hymenoxys hoopesii,5,
2877,7/15/21,Pfeiler,T1,2,Hymenoxys hoopesii,11,
2878,7/15/21,Pfeiler,T1,2,Linum lewisii,4,
2879,7/15/21,Pfeiler,T1,2,Dyrmocallis arguta,4,
2880,7/15/21,Pfeiler,T1,2,Senecio crassulus,14,
2881,7/15/21,Pfeiler,T1,2,Erigeron speciosus,2,
2882,7/15/21,Pfeiler,T1,2,Heliomeris multiflora,3,
2883,7/15/21,Pfeiler,T1,2,Helianthella quinquenervis,4,
2884,7/15/21,Pfeiler,T1,3,Hymenoxys hoopesii,9,
2885,7/15/21,Pfeiler,T1,3,Helianthella quinquenervis,13,
2886,7/15/21,Pfeiler,T1,3,Ipomopsis aggregata,12,
2887,7/15/21,Pfeiler,T1,3,Potentilla pulcherrima,3,
2888,7/15/21,Pfeiler,T1,3,Senecio crassulus,36,
2889,7/15/21,Pfeiler,T1,3,Erigeron speciosus,3,
2890,7/15/21,Pfeiler,T1,4,Potentilla pulcherrima,27,
2891,7/15/21,Pfeiler,T1,4,Erigeron speciosus,35,
2892,7/15/21,Pfeiler,T1,4,Hymenoxys hoopesii,5,
2893,7/15/21,Pfeiler,T1,4,Senecio crassulus,10,
2894,7/15/21,Pfeiler,T1,4,Ligusticum porteri,8,
2895,7/15/21,Pfeiler,T1,4,Helianthella quinquenervis,4,
2896,7/15/21,Pfeiler,T1,4,Ipomopsis aggregata,18,
2897,7/15/21,Pfeiler,T1,4,Collomia linearis,7,
2898,7/15/21,Pfeiler,T1,5,Helianthella quinquenervis,15,
2899,7/15/21,Pfeiler,T1,5,Erigeron speciosus,3,
2900,7/15/21,Pfeiler,T1,5,Potentilla pulcherrima,13,
2901,7/15/21,Pfeiler,T1,5,Senecio crassulus,6,
2902,7/15/21,Pfeiler,T2,5,Ligusticum porteri,7,
2903,7/15/21,Pfeiler,T2,5,Potentilla pulcherrima,59,
2904,7/15/21,Pfeiler,T2,5,Senecio crassulus,21,
2905,7/15/21,Pfeiler,T2,5,Erigeron speciosus,4,
2906,7/15/21,Pfeiler,T2,5,Helianthella quinquenervis,2,
2907,7/15/21,Pfeiler,T2,4,Ligusticum porteri,4,
2908,7/15/21,Pfeiler,T2,4,Linum lewisii,1,
2909,7/15/21,Pfeiler,T2,4,Castilleja sulphurea,4,
2910,7/15/21,Pfeiler,T2,4,Senecio crassulus,11,
2911,7/15/21,Pfeiler,T2,4,Helianthella quinquenervis,11,
2912,7/15/21,Pfeiler,T2,4,Potentilla pulcherrima,10,
2913,7/15/21,Pfeiler,T2,3,Castilleja sulphurea,44,
2914,7/15/21,Pfeiler,T2,3,Ipomopsis aggregata,4,
2915,7/15/21,Pfeiler,T2,3,Senecio crassulus,74,
2916,7/15/21,Pfeiler,T2,3,Helianthella quinquenervis,2,
2917,7/15/21,Pfeiler,T2,3,Ligusticum porteri,6,
2918,7/15/21,Pfeiler,T2,3,Potentilla pulcherrima,1,
2919,7/15/21,Pfeiler,T2,3,Erigeron speciosus,1,
2920,7/15/21,Pfeiler,T2,3,Hymenoxys hoopesii,5,
2921,7/15/21,Pfeiler,T2,2,Hymenoxys hoopesii,6,
2922,7/15/21,Pfeiler,T2,2,Senecio crassulus,10,
2923,7/15/21,Pfeiler,T2,2,Linum lewisii,5,
2924,7/15/21,Pfeiler,T2,2,Ligusticum porteri,5,
2925,7/15/21,Pfeiler,T2,2,Helianthella quinquenervis,5,
2926,7/15/21,Pfeiler,T2,2,Potentilla pulcherrima,4,
2927,7/15/21,Pfeiler,T2,2,Erigeron speciosus,1,
2928,7/15/21,Pfeiler,T2,1,Ligusticum porteri,10,
2929,7/15/21,Pfeiler,T2,1,Senecio crassulus,21,
2930,7/15/21,Pfeiler,T2,1,Erigeron speciosus,7,
2931,7/15/21,Pfeiler,T2,1,Potentilla pulcherrima,15,
2932,7/15/21,Pfeiler,T2,1,Helianthella quinquenervis,10,
2933,7/15/21,Pfeiler,T3,1,Helianthella quinquenervis,2,
2934,7/15/21,Pfeiler,T3,1,Ligusticum porteri,22,
2935,7/15/21,Pfeiler,T3,1,Potentilla pulcherrima,28,
2936,7/15/21,Pfeiler,T3,1,Erigeron speciosus,5,
2937,7/15/21,Pfeiler,T3,1,Senecio crassulus,9,
2938,7/15/21,Pfeiler,T3,1,Collomia linearis,32,
2939,7/15/21,Pfeiler,T3,2,Collomia linearis,28,
2940,7/15/21,Pfeiler,T3,2,Heliomeris multiflora,6,
2941,7/15/21,Pfeiler,T3,2,Delphinium barbeyi,33,
2942,7/15/21,Pfeiler,T3,2,Ligusticum porteri,17,
2943,7/15/21,Pfeiler,T3,2,Helianthella quinquenervis,7,
2944,7/15/21,Pfeiler,T3,2,Potentilla pulcherrima,6,
2945,7/15/21,Pfeiler,T3,2,Hymenoxys hoopesii,5,
2946,7/15/21,Pfeiler,T3,2,Senecio crassulus,3,
2947,7/15/21,Pfeiler,T3,2,Castilleja sulphurea,7,
2948,7/15/21,Pfeiler,T3,3,Senecio crassulus,91,
2949,7/15/21,Pfeiler,T3,3,Potentilla pulcherrima,15,
2950,7/15/21,Pfeiler,T3,3,Erigeron speciosus,45,
2951,7/15/21,Pfeiler,T3,3,Ligusticum porteri,2,
2952,7/15/21,Pfeiler,T3,3,Helianthella quinquenervis,3,
2953,7/15/21,Pfeiler,T3,3,Heliomeris multiflora,3,
2954,7/15/21,Pfeiler,T3,4,Linum lewisii,3,
2955,7/15/21,Pfeiler,T3,4,Hymenoxys hoopesii,8,
2956,7/15/21,Pfeiler,T3,4,Potentilla pulcherrima,21,
2957,7/15/21,Pfeiler,T3,4,Senecio crassulus,85,
2958,7/15/21,Pfeiler,T3,4,Erigeron speciosus,29,
2959,7/15/21,Pfeiler,T3,4,Heliomeris multiflora,6,
2960,7/15/21,Pfeiler,T3,5,Linum lewisii,7,
2961,7/15/21,Pfeiler,T3,5,Hymenoxys hoopesii,6,
2962,7/15/21,Pfeiler,T3,5,Potentilla pulcherrima,9,
2963,7/15/21,Pfeiler,T3,5,Senecio crassulus,167,
2964,7/15/21,Pfeiler,T3,5,Helianthella quinquenervis,8,
2965,7/15/21,Pfeiler,T3,5,Erigeron speciosus,7,
2966,7/15/21,Pfeiler,T3,5,Ligusticum porteri,3,
2967,7/15/21,Pfeiler,T3,5,Vicia americana,2,
2968,7/16/21,Virginia Basin,T1,1,Senecio crassulus,10,
2969,7/16/21,Virginia Basin,T1,1,Potentilla pulcherrima,23,
2970,7/16/21,Virginia Basin,T1,1,Linum lewisii,3,
2971,7/16/21,Virginia Basin,T1,1,Helianthella quinquenervis,2,
2972,7/16/21,Virginia Basin,T1,2,Linum lewisii,8,
2973,7/16/21,Virginia Basin,T1,2,Senecio crassulus,15,
2974,7/16/21,Virginia Basin,T1,2,Castilleja sulphurea,9,
2975,7/16/21,Virginia Basin,T1,2,Potentilla pulcherrima,45,
2976,7/16/21,Virginia Basin,T1,2,Helianthella quinquenervis,1,
2977,7/16/21,Virginia Basin,T1,2,Ligusticum porteri,6,
2978,7/16/21,Virginia Basin,T1,3,Ligusticum porteri,13,
2979,7/16/21,Virginia Basin,T1,3,Helianthella quinquenervis,4,
2980,7/16/21,Virginia Basin,T1,3,Linum lewisii,5,
2981,7/16/21,Virginia Basin,T1,3,Potentilla pulcherrima,12,
2982,7/16/21,Virginia Basin,T1,3,Senecio crassulus,8,
2983,7/16/21,Virginia Basin,T1,3,Castilleja miniata,4,
2984,7/16/21,Virginia Basin,T1,3,Agoseris glauca,1,
2985,7/16/21,Virginia Basin,T1,4,Ligusticum porteri,2,
2986,7/16/21,Virginia Basin,T1,4,Senecio crassulus,3,
2987,7/16/21,Virginia Basin,T1,4,Potentilla pulcherrima,12,
2988,7/16/21,Virginia Basin,T1,4,Linum lewisii,10,
2989,7/16/21,Virginia Basin,T1,5,Linum lewisii,16,
2990,7/16/21,Virginia Basin,T1,5,Senecio crassulus,9,
2991,7/16/21,Virginia Basin,T1,5,Arnica parryi,1,
2992,7/16/21,Virginia Basin,T1,5,Pseudocymopterus montanus,1,
2993,7/16/21,Virginia Basin,T1,5,Potentilla pulcherrima,2,
2994,7/16/21,Virginia Basin,T1,5,Vicia americana,2,
2995,7/16/21,Virginia Basin,T1,5,Agoseris glauca,1,
2996,7/16/21,Virginia Basin,T1,5,Boechera stricta,2,
2997,7/16/21,Virginia Basin,T1,5,Achillea millefolium,4,
2998,7/16/21,Virginia Basin,T3,1,Castilleja sulphurea,2,
2999,7/16/21,Virginia Basin,T3,1,Achillea millefolium,4,
3000,7/16/21,Virginia Basin,T3,1,Vicia americana,2,
3001,7/16/21,Virginia Basin,T3,1,Senecio crassulus,25,
3002,7/16/21,Virginia Basin,T3,1,Helianthella quinquenervis,1,
3003,7/16/21,Virginia Basin,T3,1,Potentilla pulcherrima,26,
3004,7/16/21,Virginia Basin,T3,2,Achillea millefolium,6,
